MonitoringLocationIdentifier,OrganizationIdentifier.x,OrganizationFormalName.x,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,Depth,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,Result,OrganizationIdentifier.y,OrganizationFormalName.y,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
IL_EPA_WQX-QLM-11-09,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH12080,Sample-Routine,Water,NA,2011-08-29,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.5,mg/l,11.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2256898593,-87.8037761033,17,097
IL_EPA_WQX-QLM-11-09,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10147,Sample-Routine,Water,NA,2011-06-01,15,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2256898593,-87.8037761033,17,097
IL_EPA_WQX-QLM-11-09,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10148,Sample-Routine,Water,NA,2011-06-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.2,mg/l,13.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2256898593,-87.8037761033,17,097
IL_EPA_WQX-QLM-11-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH12085,Sample-Routine,Water,NA,2011-08-29,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.3,mg/l,11.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2237188094,-87.7902281582,17,097
IL_EPA_WQX-QLM-11-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10144,Sample-Routine,Water,NA,2011-06-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2237188094,-87.7902281582,17,097
IL_EPA_WQX-QLM-11-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10093,Sample-Routine,Water,NA,2011-10-31,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2237188094,-87.7902281582,17,097
IL_EPA_WQX-QLM-11-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH12086,Sample-Routine,Water,NA,2011-08-29,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.7,mg/l,11.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1885652406,-87.7554209036,17,097
IL_EPA_WQX-QLM-11-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10145,Sample-Routine,Water,NA,2011-06-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.2,mg/l,14.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1885652406,-87.7554209036,17,097
IL_EPA_WQX-QLM-11-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10094,Sample-Routine,Water,NA,2011-10-31,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.7,mg/l,11.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1885652406,-87.7554209036,17,097
IL_EPA_WQX-QLM-11-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10095,Sample-Routine,Water,NA,2011-10-31,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1699944819,-87.7466281941,17,097
IL_EPA_WQX-QLM-11-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10037,Sample-Routine,Water,NA,2011-08-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1699944819,-87.7466281941,17,097
IL_EPA_WQX-QLM-11-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10146,Sample-Routine,Water,NA,2011-06-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.1,mg/l,13.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1699944819,-87.7466281941,17,097
IL_EPA_WQX-QLM-11-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10031,Sample-Routine,Water,NA,2011-08-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1278080839,-87.7070673126,17,031
IL_EPA_WQX-QLM-11-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10551,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1278080839,-87.7070673126,17,031
IL_EPA_WQX-QLM-11-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10106,Sample-Routine,Water,NA,2011-10-31,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.6,mg/l,11.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1278080839,-87.7070673126,17,031
IL_EPA_WQX-QLM-11-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10034,Sample-Routine,Water,NA,2011-08-30,31,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.3,mg/l,12.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1278080839,-87.7070673126,17,031
IL_EPA_WQX-QLM-11-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10543,Sample-Routine,Water,NA,2011-06-06,32,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.5,mg/l,12.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1278080839,-87.7070673126,17,031
IL_EPA_WQX-QLM-11-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10108,Sample-Routine,Water,NA,2011-10-31,32,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1278080839,-87.7070673126,17,031
IL_EPA_WQX-QLM-11-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10547,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0853182778,-87.6603378837,17,031
IL_EPA_WQX-QLM-11-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10036,Sample-Routine,Water,NA,2011-08-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0853182778,-87.6603378837,17,031
IL_EPA_WQX-QLM-11-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10096,Sample-Routine,Water,NA,2011-10-31,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0853182778,-87.6603378837,17,031
IL_EPA_WQX-QLM-11-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10019,Sample-Routine,Water,NA,2011-08-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0819961,-87.6867645595,17,031
IL_EPA_WQX-QLM-11-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10544,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.5,mg/l,12.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0819961,-87.6867645595,17,031
IL_EPA_WQX-QLM-11-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10097,Sample-Routine,Water,NA,2011-10-31,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.1,mg/l,12.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0819961,-87.6867645595,17,031
IL_EPA_WQX-QLM-11-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10536,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.4,mg/l,12.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.056554106,-87.6609145011,17,031
IL_EPA_WQX-QLM-11-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10098,Sample-Routine,Water,NA,2011-10-31,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.056554106,-87.6609145011,17,031
IL_EPA_WQX-QLM-11-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10021,Sample-Routine,Water,NA,2011-08-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.056554106,-87.6609145011,17,031
IL_EPA_WQX-QLM-11-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10022,Sample-Routine,Water,NA,2011-08-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0446999102,-87.6492911002,17,031
IL_EPA_WQX-QLM-11-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10538,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.9,mg/l,14.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0446999102,-87.6492911002,17,031
IL_EPA_WQX-QLM-11-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10099,Sample-Routine,Water,NA,2011-10-31,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.7,mg/l,11.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0446999102,-87.6492911002,17,031
IL_EPA_WQX-QLM-11-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10192,Sample-Routine,Water,NA,2011-11-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9793178227,-87.6056188769,17,031
IL_EPA_WQX-QLM-11-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10023,Sample-Routine,Water,NA,2011-08-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.1,mg/l,12.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9793178227,-87.6056188769,17,031
IL_EPA_WQX-QLM-11-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10531,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.4,mg/l,13.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9793178227,-87.6056188769,17,031
IL_EPA_WQX-QLM-11-19,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10194,Sample-Routine,Water,NA,2011-11-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9619147132,-87.6169418023,17,031
IL_EPA_WQX-QLM-11-19,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10024,Sample-Routine,Water,NA,2011-08-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9619147132,-87.6169418023,17,031
IL_EPA_WQX-QLM-11-19,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10535,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.1,mg/l,14.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9619147132,-87.6169418023,17,031
IL_EPA_WQX-QLM-11-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10541,Sample-Routine,Water,NA,2011-06-06,17,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14,mg/l,14,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9428168393,-87.629380445,17,031
IL_EPA_WQX-QLM-11-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10197,Sample-Routine,Water,NA,2011-11-01,14,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9428168393,-87.629380445,17,031
IL_EPA_WQX-QLM-11-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10542,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.3,mg/l,14.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9428168393,-87.629380445,17,031
IL_EPA_WQX-QLM-11-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10196,Sample-Routine,Water,NA,2011-11-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.1,mg/l,12.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9428168393,-87.629380445,17,031
IL_EPA_WQX-QLM-11-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10030,Sample-Routine,Water,NA,2011-08-31,15,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.3,mg/l,12.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9428168393,-87.629380445,17,031
IL_EPA_WQX-QLM-11-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI10026,Sample-Routine,Water,NA,2011-08-31,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.6,mg/l,12.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9428168393,-87.629380445,17,031
IL_EPA_WQX-QLM-11-21,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10195,Sample-Routine,Water,NA,2011-11-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9138196782,-87.5836526766,17,031
IL_EPA_WQX-QLM-11-21,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI11255,Sample-Routine,Water,NA,2011-09-22,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.3,mg/l,12.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9138196782,-87.5836526766,17,031
IL_EPA_WQX-QLM-11-21,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10534,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,16.3,mg/l,16.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9138196782,-87.5836526766,17,031
IL_EPA_WQX-QLM-11-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10198,Sample-Routine,Water,NA,2011-11-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8613796043,-87.5919513633,17,031
IL_EPA_WQX-QLM-11-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10199,Sample-Routine,Water,NA,2011-11-01,23,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.5,mg/l,12.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8613796043,-87.5919513633,17,031
IL_EPA_WQX-QLM-11-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI11265,Sample-Routine,Water,NA,2011-09-22,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.4,mg/l,12.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8613796043,-87.5919513633,17,031
IL_EPA_WQX-QLM-11-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10546,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,15.2,mg/l,15.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8613796043,-87.5919513633,17,031
IL_EPA_WQX-QLM-11-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10545,Sample-Routine,Water,NA,2011-06-06,24,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,16.1,mg/l,16.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8613796043,-87.5919513633,17,031
IL_EPA_WQX-QLM-11-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI11267,Sample-Routine,Water,NA,2011-09-22,23,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.3,mg/l,12.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8613796043,-87.5919513633,17,031
IL_EPA_WQX-QLM-11-23,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10537,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,15.2,mg/l,15.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8026151251,-87.5551354194,17,031
IL_EPA_WQX-QLM-11-23,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI11257,Sample-Routine,Water,NA,2011-09-22,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.4,mg/l,12.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8026151251,-87.5551354194,17,031
IL_EPA_WQX-QLM-11-23,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10380,Sample-Routine,Water,NA,2011-11-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.5,mg/l,12.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8026151251,-87.5551354194,17,031
IL_EPA_WQX-QLM-11-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10539,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,15.4,mg/l,15.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7976938636,-87.5738674494,17,031
IL_EPA_WQX-QLM-11-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI11258,Sample-Routine,Water,NA,2011-09-22,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7976938636,-87.5738674494,17,031
IL_EPA_WQX-QLM-11-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10382,Sample-Routine,Water,NA,2011-11-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7976938636,-87.5738674494,17,031
IL_EPA_WQX-QLM-11-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK10383,Sample-Routine,Water,NA,2011-11-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7715594808,-87.5024744945,17,031
IL_EPA_WQX-QLM-11-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI11259,Sample-Routine,Water,NA,2011-09-22,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7715594808,-87.5024744945,17,031
IL_EPA_WQX-QLM-11-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF10540,Sample-Routine,Water,NA,2011-06-06,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.6,mg/l,14.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7715594808,-87.5024744945,17,031
IL_EPA_WQX-QLM-12-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ20211,Sample-Routine,Water,NA,2012-10-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.5,mg/l,11.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4295167533,-87.7882374943,17,097
IL_EPA_WQX-QLM-12-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH21507,Sample-Routine,Water,NA,2012-08-20,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4295167533,-87.7882374943,17,097
IL_EPA_WQX-QLM-12-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21194,Sample-Routine,Water,NA,2012-05-21,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4295167533,-87.7882374943,17,097
IL_EPA_WQX-QLM-12-02,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE21201,Sample-Routine,Water,NA,2012-05-21,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4178620551,-87.7780216448,17,097
